X,Y,CentroidNumber
,,0.0
X,Y,CentroidNumber
,,0.0
X,Y,CentroidNumber
,,0.0
X,Y,CentroidNumber
,,0.0
X,Y,CentroidNumber
,,0.0
X,Y,CentroidNumber
,,0.0
X,Y,CentroidNumber
,,0.0
X,Y,CentroidNumber
,,0.0
X,Y,CentroidNumber
,,0.0
X,Y,CentroidNumber
,,0.0
X,Y,CentroidNumber
,,0.0
X,Y,CentroidNumber
,,0.0
X,Y,CentroidNumber
,,0.0
X,Y,CentroidNumber
,,0.0
X,Y,CentroidNumber
,,0.0
X,Y,CentroidNumber
,,0.0
X,Y,CentroidNumber
,,0.0
X,Y,CentroidNumber
,,0.0
X,Y,CentroidNumber
,,0.0
X,Y,CentroidNumber
,,0.0
X,Y,CentroidNumber
,,0.0
X,Y,CentroidNumber
,,0.0
X,Y,CentroidNumber
,,0.0
X,Y,CentroidNumber
,,0.0
X,Y,CentroidNumber
,,0.0
X,Y,CentroidNumber
,,0.0
X,Y,CentroidNumber
,,0.0
X,Y,CentroidNumber
,,0.0
X,Y,CentroidNumber
,,0.0
X,Y,CentroidNumber
,,0.0
X,Y,CentroidNumber
,,0.0
X,Y,CentroidNumber
,,0.0
X,Y,CentroidNumber
,,0.0
X,Y,CentroidNumber
,,0.0
X,Y,CentroidNumber
,,0.0
X,Y,CentroidNumber
,,0.0
X,Y,CentroidNumber
,,0.0
X,Y,CentroidNumber
,,0.0
X,Y,CentroidNumber
,,0.0
X,Y,CentroidNumber
,,0.0
X,Y,CentroidNumber
,,0.0
X,Y,CentroidNumber
,,0.0
X,Y,CentroidNumber
,,0.0
X,Y,CentroidNumber
,,0.0
X,Y,CentroidNumber
,,0.0
X,Y,CentroidNumber
,,0.0
X,Y,CentroidNumber
1.866732610596551,4.748510519663493,0.0
X,Y,CentroidNumber
,,0.0
X,Y,CentroidNumber
1.6738749587017556,4.772223596987517,0.0
X,Y,CentroidNumber
1.8001857042312621,4.782978820800781,0.0
X,Y,CentroidNumber
1.7000288649609214,4.840141973997417,0.0
X,Y,CentroidNumber
1.6894714832305908,4.823156571388244,0.0
X,Y,CentroidNumber
1.6862339079380035,4.742204904556274,0.0
X,Y,CentroidNumber
1.6336875943576588,4.782264457029455,0.0
X,Y,CentroidNumber
1.591290146112442,4.789437389373779,0.0
