,TI,Group 16
0,6.0,1.0
1,6.0,1.0
2,6.0,2.0
3,6.0,2.0
4,6.0,2.0
5,6.0,2.0
6,1.0,2.0
7,1.0,2.0
8,1.0,2.0
9,1.0,2.0
10,1.0,2.0
11,1.0,2.0
12,1.0,2.0
13,1.0,2.0
14,1.0,2.0
15,1.0,2.0
16,1.0,2.0
17,1.0,2.0
18,1.0,2.0
19,1.0,2.0
20,1.0,2.0
21,1.0,2.0
22,1.0,2.0
23,1.0,2.0
24,1.0,2.0
25,1.0,2.0
26,1.0,2.0
27,1.0,2.0
28,1.0,2.0
29,1.0,2.0
30,1.0,2.0
31,1.0,2.0
32,1.0,2.0
33,1.0,2.0
34,1.0,2.0
35,1.0,2.0
36,1.0,3.0
37,1.0,3.0
38,1.0,3.0
39,1.0,3.0
40,1.0,3.0
41,1.0,3.0
42,1.0,3.0
43,1.0,3.0
44,1.0,3.0
45,1.0,3.0
46,1.0,3.0
47,1.0,3.0
48,1.0,3.0
49,1.0,3.0
50,1.0,3.0
51,1.0,3.0
52,1.0,3.0
53,1.0,3.0
54,1.0,3.0
55,1.0,3.0
56,1.0,3.0
57,1.0,3.0
58,1.0,3.0
59,1.0,3.0
60,1.0,3.0
61,1.0,3.0
62,1.0,3.0
63,1.0,3.0
64,1.0,3.0
65,1.0,3.0
66,1.0,3.0
67,1.0,3.0
68,1.0,3.0
69,1.0,3.0
70,1.0,3.0
71,1.0,3.0
72,1.0,3.0
73,1.0,3.0
74,1.0,3.0
75,1.0,3.0
76,1.0,3.0
77,1.0,3.0
78,1.0,3.0
79,1.0,3.0
80,1.0,3.0
81,1.0,3.0
82,1.0,3.0
83,1.0,3.0
84,1.0,3.0
85,1.0,3.0
86,1.0,3.0
87,1.0,3.0
88,1.0,3.0
89,1.0,3.0
90,1.0,3.0
91,1.0,3.0
92,1.0,3.0
93,1.0,3.0
94,1.0,3.0
95,1.0,3.0
96,1.0,3.0
97,1.0,3.0
98,1.0,3.0
99,1.0,3.0
100,1.0,3.0
101,1.0,3.0
102,1.0,3.0
103,1.0,3.0
104,1.0,3.0
105,1.0,3.0
106,1.0,3.0
107,1.0,3.0
108,1.0,3.0
109,1.0,3.0
110,1.0,3.0
111,1.0,3.0
112,1.0,3.0
113,1.0,3.0
114,1.0,3.0
115,1.0,3.0
116,1.0,3.0
117,1.0,3.0
118,1.0,3.0
119,1.0,3.0
120,1.0,3.0
121,1.0,3.0
122,1.0,3.0
123,1.0,3.0
124,1.0,3.0
125,1.0,3.0
126,1.0,3.0
127,1.0,3.0
128,1.0,3.0
129,1.0,3.0
130,1.0,3.0
131,1.0,3.0
132,1.0,3.0
133,1.0,3.0
134,1.0,3.0
135,1.0,3.0
136,1.0,3.0
137,1.0,3.0
138,1.0,3.0
139,1.0,3.0
140,1.0,3.0
141,1.0,3.0
142,1.0,3.0
143,1.0,3.0
144,1.0,3.0
145,1.0,3.0
146,1.0,3.0
147,1.0,3.0
148,1.0,3.0
149,1.0,3.0
150,1.0,3.0
151,1.0,4.0
152,1.0,4.0
153,1.0,4.0
154,1.0,4.0
155,1.0,4.0
156,1.0,4.0
157,1.0,4.0
158,2.0,4.0
159,2.0,4.0
